text,id,author_id,edit_history_tweet_ids,created_at,public_metrics.retweet_count_tweets,public_metrics.reply_count_tweets,public_metrics.like_count_tweets,public_metrics.quote_count_tweets,public_metrics.bookmark_count_tweets,public_metrics.impression_count_tweets,note_tweet.text_tweets,note_tweet.entities.cashtags,note_tweet.entities.mentions_tweets,note_tweet.entities.hashtags_tweets,note_tweet.entities.urls_tweets,referenced_tweet_id,tweet_url,tweet_id,referenced_author_id,public_metrics.retweet_count_inc,public_metrics.reply_count_inc,public_metrics.like_count_inc,public_metrics.quote_count_inc,public_metrics.bookmark_count_inc,public_metrics.impression_count_inc,note_tweet.entities.mentions_inc,note_tweet.text_inc,note_tweet.entities.hashtags_inc,note_tweet.entities.urls_inc,author_name,author_username,referenced_author_created_at,referenced_author_description,referenced_username,referenced_author_name,category,score,reasoning
"RT @samboog007: 🧵 Why I’m super bullish on @AbstractChain &amp; why you don’t want to miss its mainnet launch in Jan 2025:

1. What is Abstract…",1902263629648457897,1562587534776881156,['1902263629648457897'],2025-03-19T07:39:26.000Z,3,0,0,0,0,0,,,,,,1869759514703966236,https://x.com/x/status/1902263629648457897,1869759514703966236,205690029,3.0,0.0,7.0,1.0,0.0,186.0,"[{'start': 27, 'end': 41, 'username': 'AbstractChain', 'id': '1806389563788587009'}]","🧵 Why I’m super bullish on @AbstractChain & why you don’t want to miss its mainnet launch in Jan 2025:

1. What is Abstract? ✳️

Abstract is a Layer 2 network built on top of Ethereum, designed to securely power consumer-facing blockchain applications at scale with low fees and fast transaction speeds.

2. What makes it unique?

•Permissionless apps: Build anything, no gatekeepers.
•Creator-first tools: Native NFT integration, microtransactions, and tokenomics made for creators.
•Decentralization: Your data, your rules, no big tech monopolies.

3. Earn free tokens?

Abstract rewards early adopters and creators. By creating content about the chain now (like this thread), you might be able to claim free tokens when the mainnet goes live. Early action pays off. 

4. Why bullish on Jan 2025?

•More creators are moving to Web3 for true ownership, and Abstract is perfectly positioned to meet this demand.
•Partnerships with emerging projects and DAOs are already growing.
•Testnet success: thousands of active users have validated the concept.

5. How can you get involved?

•Create content about Abstract (threads, blogs, videos).
•Share your ideas about creator-owned economies.
•Join the community and build your reputation before mainnet launch.

Mainnet is coming, and early participation means big opportunities. 👀

Are you exploring Abstract yet? Let me know your thoughts! 👇",,,Zaraid,https://x.com/rvnes102,2010-10-21T12:05:01.000Z,”A smooth sea never made a skilled sailor” NFT connoisseur | Creepz by Overlord | Pudgy Penguins | Somo | Abstract | Swing trader ✳️🦎,samboog007,Samba010,Blockchain Startup,8,"The tweet mentions 'AbstractChain', which is identified as a blockchain startup, and expresses bullish sentiment towards its upcoming mainnet launch, contributing to a high relevance score. The score reflects the mention of a specific blockchain startup and the anticipation for its future event."
"RT @itsmenabiya_: ""UNLEASH YOUR FINANCIAL FREEDOM!

📊Join @coincanines for a secure, easy, and profitable crypto experience!

📊Earn passive…",1902263713530564709,1895494221181886464,['1902263713530564709'],2025-03-19T07:39:46.000Z,313,0,0,0,0,0,,,,,,1902240241261617629,https://x.com/x/status/1902263713530564709,1902240241261617629,2196321,313.0,33.0,304.0,1.0,1.0,3739.0,,,,,Kainara Freetag,https://x.com/9XwinLegitx,2007-03-25T18:35:24.000Z,⋅˚₊‧ ୨୧ ‧₊˚ 𝑹𝒂𝒏𝒅𝒐𝒎 𝑪𝒐𝒏𝒕𝒆𝒏𝒕𝒔 • always stay positive • DM for inquiries • 𝑻𝑮 𝒄𝒉𝒂𝒏𝒏𝒆𝒍: https://t.co/2ati9nv7nm,itsmenabiya_,Nabi,Crypto Startup,6,"The tweet mentions @coincanines, which appears to be a startup focused on cryptocurrency, earning +2 for mentioning a startup and +4 for being a crypto-related company. The score is adjusted to 6 due to the emphasis on financial freedom and passive earning in crypto."
"RT @itsmenabiya_: ""UNLEASH YOUR FINANCIAL FREEDOM!

📊Join @coincanines for a secure, easy, and profitable crypto experience!

📊Earn passive…",1902263713530564709,1895494221181886464,['1902263713530564709'],2025-03-19T07:39:46.000Z,313,0,0,0,0,0,,,,,,1902240241261617629,https://x.com/x/status/1902263713530564709,1902240241261617629,2196321,313.0,33.0,304.0,1.0,1.0,3739.0,,,,,Kainara Freetag,https://x.com/9XwinLegitx,2007-03-25T18:35:24.000Z,⋅˚₊‧ ୨୧ ‧₊˚ 𝑹𝒂𝒏𝒅𝒐𝒎 𝑪𝒐𝒏𝒕𝒆𝒏𝒕𝒔 • always stay positive • DM for inquiries • 𝑻𝑮 𝒄𝒉𝒂𝒏𝒏𝒆𝒍: https://t.co/2ati9nv7nm,itsmenabiya_,Nabi,Crypto Startup,6,"The tweet mentions @coincanines, which appears to be a startup, and it focuses on cryptocurrency, earning an additional score for mentioning a startup and crypto. The category 'Crypto Startup' is chosen as it directly relates to the content about joining a company for a crypto experience."
"RT @itsmenabiya_: ""UNLEASH YOUR FINANCIAL FREEDOM!

📊Join @coincanines for a secure, easy, and profitable crypto experience!

📊Earn passive…",1902263610824651246,1892429443,['1902263610824651246'],2025-03-19T07:39:21.000Z,313,0,0,0,0,0,,,,,,1902240241261617629,https://x.com/x/status/1902263610824651246,1902240241261617629,2196321,313.0,33.0,304.0,1.0,1.0,3739.0,,,,,Abel 🐌,https://x.com/easyteruzzz,2007-03-25T18:35:24.000Z,⋅˚₊‧ ୨୧ ‧₊˚ 𝑹𝒂𝒏𝒅𝒐𝒎 𝑪𝒐𝒏𝒕𝒆𝒏𝒕𝒔 • always stay positive • DM for inquiries • 𝑻𝑮 𝒄𝒉𝒂𝒏𝒏𝒆𝒍: https://t.co/2ati9nv7nm,itsmenabiya_,Nabi,Crypto Startup,6,"The tweet scores +4 for mentioning a blockchain startup, @coincanines, and an additional +2 for the crypto context, totaling 6. The category 'Crypto Startup' is chosen due to the mention of @coincanines as a platform for a crypto experience."
"RT @itsmenabiya_: ""UNLEASH YOUR FINANCIAL FREEDOM!

📊Join @coincanines for a secure, easy, and profitable crypto experience!

📊Earn passive…",1902263610824651246,1892429443,['1902263610824651246'],2025-03-19T07:39:21.000Z,313,0,0,0,0,0,,,,,,1902240241261617629,https://x.com/x/status/1902263610824651246,1902240241261617629,2196321,313.0,33.0,304.0,1.0,1.0,3739.0,,,,,Abel 🐌,https://x.com/easyteruzzz,2007-03-25T18:35:24.000Z,⋅˚₊‧ ୨୧ ‧₊˚ 𝑹𝒂𝒏𝒅𝒐𝒎 𝑪𝒐𝒏𝒕𝒆𝒏𝒕𝒔 • always stay positive • DM for inquiries • 𝑻𝑮 𝒄𝒉𝒂𝒏𝒏𝒆𝒍: https://t.co/2ati9nv7nm,itsmenabiya_,Nabi,Crypto Startup,6,"The tweet mentions 'coincanines', which appears to be a startup focused on cryptocurrency, earning +2 for mentioning a startup and +4 for being related to crypto, though not explicitly blockchain. The score was adjusted down to 6 due to the general nature of the crypto reference without specific blockchain mention."
"RT @DefiDeck: 🚨 Hidden Gem Alert! 🚨 

I’ve just uncovered something incredible  @singularityzk’s Darkpool, a fully encrypted, privacy-first…",1902263615711015191,1902023354628128768,['1902263615711015191'],2025-03-19T07:39:22.000Z,318,0,0,0,0,0,,,,,,1902023787115360298,https://x.com/x/status/1902263615711015191,1902023787115360298,24630151,318.0,8.0,320.0,0.0,0.0,21075.0,"[{'start': 66, 'end': 80, 'username': 'singularityzk', 'id': '1597449668996132864'}]","🚨 Hidden Gem Alert! 🚨 

I’ve just uncovered something incredible  @singularityzk’s Darkpool, a fully encrypted, privacy-first trading platform now live on the Sepolia testnet. This isn’t just another DeFi project; it’s a game-changer for anyone who values security, privacy, and control in their trades. 🕵️‍♂️  

Here’s why I’m hyped:  
🔒 Zero-Knowledge Encryption: Your trades are 100% private. No mempool, no front-running, no sandwich attacks just pure, untraceable execution.  
📚 Hidden Orderbook: Trades happen off-chain, so no one can see the size, price, or counterparties. It’s like trading in stealth mode.  
⚡ Cutting-Edge Tech: Darkpool uses Fully Homomorphic Encryption ( FHE) and zero-knowledge proofs ( ZKPs ) to ensure your moves stay invisible🤝.  

🏆 Stack OG Points: Be an early adopter! Test the platform, trade, and earn points that could position you as a pioneer in this privacy revolution👌.  

This is the future of #DeFi trading a platform built for pros who demand total privacy and zero manipulation. And the best part? It’s live right now on Sepolia🚀.  

👉 Join the Singularity Discord: https://t.co/74tfDygC5Q  

Don’t miss out on this hidden gem. Test it, explore it, and be part of the private trading revolution. Trust me, this is one to watch. 🌟  

#DeFi #Privacy #Crypto #Blockchain #HiddenGem #ZKPs #FHE #Trading","[{'start': 938, 'end': 943, 'tag': 'DeFi'}, {'start': 1280, 'end': 1285, 'tag': 'DeFi'}, {'start': 1286, 'end': 1294, 'tag': 'Privacy'}, {'start': 1295, 'end': 1302, 'tag': 'Crypto'}, {'start': 1303, 'end': 1314, 'tag': 'Blockchain'}, {'start': 1315, 'end': 1325, 'tag': 'HiddenGem'}, {'start': 1326, 'end': 1331, 'tag': 'ZKPs'}, {'start': 1332, 'end': 1336, 'tag': 'FHE'}, {'start': 1337, 'end': 1345, 'tag': 'Trading'}]","[{'start': 1113, 'end': 1136, 'url': 'https://t.co/74tfDygC5Q', 'expanded_url': 'https://discord.gg/uXv4cSMWVa', 'display_url': 'discord.gg/uXv4cSMWVa'}]",Hamida,https://x.com/Hamida779638,2009-03-16T01:59:54.000Z,Tweets Not Financial Advice || #Defi || #Bitcoin #ETH #BNB II DM For Business || HUOBI || TG: @hypernetcrypt,DefiDeck,DefiDeck,Blockchain,6,"The tweet mentions 'fully encrypted' and 'privacy-first', indicating a focus on blockchain technology, earning +2 for blockchain mention. No specific startup or company name is clearly mentioned beyond the username, so no additional points for a startup or company are added."
"RT @cryptoicebag: 👑🥦🔥 @brocwtf is no joke guys, it’s simply Web3’s Broccoli king!

They are smashing the $4.4M $BNB Chain Liquidity Support…",1902263620102181203,1673325752547176450,['1902263620102181203'],2025-03-19T07:39:24.000Z,36,0,0,0,0,0,,,,,,1902107853944455494,https://x.com/x/status/1902263620102181203,1902107853944455494,2677708986,36.0,15.0,206.0,0.0,0.0,18246.0,"[{'start': 4, 'end': 12, 'username': 'brocwtf', 'id': '1881803409495322624'}]","👑🥦🔥 @brocwtf is no joke guys, it’s simply Web3’s Broccoli king!

They are smashing the $4.4M $BNB Chain Liquidity Support Challenge, and gunning for $500K in permanent liquidity. 
So Binance listing is buzzing up right now. 

🚀 Team is building a cult empire, and we all are going to be the crew! 
Raids, contests, and huge rewards are popping while a $1M referral program’s dropping cash for shillers, as whale chats are coming for elite alpha. This is next-level juice! 😋

Let’s feast! —— This is the moment! 
Buy $BROC now, hold strong, and stack those bags.
CA:0x554b5daea72b2e2185147374954cb4721e20f4e1",,,Graeme,https://x.com/graemeSteyan,2014-07-24T18:18:43.000Z,degen ‘09! multi-chain degen • project strategist || marketing guy• worked w; @RoseonExchange @okx • dm’s open for collabs,cryptoicebag,ICΞ ₿AG ☃️,Blockchain,6,"The tweet mentions 'BNB Chain' which adds 2 points for mentioning blockchain. It also refers to 'Web3’s Broccoli king', indicating a company in the blockchain space, adding another 4 points. The total score is adjusted to 6 due to the relevance and context provided."
"@Ashcryptoreal Thank you for your support.🙏

South Sudan will launch our own national crypto soon. 🇸🇸

This is only beginning!",1902263774884642976,706925473,['1902263774884642976'],2025-03-19T07:40:00.000Z,0,0,0,0,0,2,,,,,,1902261964866273342,https://x.com/x/status/1902263774884642976,1902261964866273342,3185716686,33.0,96.0,275.0,5.0,9.0,8729.0,,"🚨REMINDER🚨

THE FOMC RATE CUT DECISION WILL BE ANNOUNCED TODAY AT 2 PM ET.

THE MARKET IS EXPECTING NO RATE CUT TODAY WITH 99% PROBABILITY.

ON 2:30 PM ET, POWELL PRESS CONFERENCE WILL START.

THIS PRESS CONFERENCE IS GOING TO BE VERY IMPORTANT AS THE MARKET IS EXPECTING POWELL TO SOUND LESS BEARISH.

KEEP YOUR NOTIFICATIONS ON AND I'LL UPDATE YOU IN REAL TIME.",,,Salva Kiir Mayardit,https://x.com/SalvaMayarditPR,2015-05-05T02:01:09.000Z,Crypto trader since 2006. Nothing i Tweet is a financial advice. My one and only official telegram https://t.co/6iHJbN25gz,Ashcryptoreal,Ash Crypto,National Crypto,6,"The tweet scores 4 points for mentioning a national cryptocurrency initiative, which is closely related to blockchain technology. The score is adjusted to 6 due to the significance of a country launching its own cryptocurrency, indicating a major development in the blockchain space."
"RT @Raffael_AI: SparkChain AI (@sparkchainai ) is making moves 🔥! With a revamped dashboard that’s sharper and ready for action, they’re se…",1902263658123612506,1305439781971730433,['1902263658123612506'],2025-03-19T07:39:33.000Z,27,0,0,0,0,0,,,,,,1902110262414704948,https://x.com/x/status/1902263658123612506,1902110262414704948,3254353952,27.0,15.0,83.0,0.0,1.0,3526.0,"[{'start': 15, 'end': 28, 'username': 'sparkchainai', 'id': '1866399452246016000'}, {'start': 297, 'end': 304, 'username': 'solana', 'id': '951329744804392960'}]","SparkChain AI (@sparkchainai ) is making moves 🔥! With a revamped dashboard that’s sharper and ready for action, they’re setting the stage for the next big thing in blockchain and AI 🌐. 

Aiming to connect both worlds to build decentralized infrastructure, they’re about to drop something huge on @solana.",,,Capalot Nyben π,https://x.com/CapalotNyben,2015-06-24T06:10:08.000Z,AI lover  Seeking early AI alpha  Thread 🧵 || AI research #Crypto lover $BTC lover #TRON #meme $SOL $ETH $TRX #AI,Raffael_AI,Raffael,Blockchain Startup,6,"The tweet mentions SparkChain AI, which is identified as a blockchain startup, earning +4 for that reference. The mention of a revamped dashboard adds relevance, but the retweet format slightly reduces the score due to less original content."
"@BTCTN Looking for a crypto project with real utility?
 Happy $FloCo listing day flo fam! 🔥

That’s right, the day has finally arrived. We go live at $0.67 in about 15 hours (2pm UTC)

Explore Eventflo:🫴  @eventfloHQ. https://t.co/0kKNDRT9ud",1902263735823081704,1900159247582732288,['1902263735823081704'],2025-03-19T07:39:51.000Z,0,0,0,0,0,0,,,,,,1902261484446425537,https://x.com/x/status/1902263735823081704,1902261484446425537,3367334171,8.0,22.0,16.0,1.0,1.0,2139.0,,"🇨🇳 China is taking significant steps to differentiate AI-generated content from real human creations! The Cyberspace Administration has announced new regulations, set to take effect in September 2025, requiring all AI-generated content to be clearly labeled. 🏷️

This labeling will apply to various types of media, including images, videos, and music, using methods like watermarks and tamper-proof metadata. 📸🎶 Online app stores will also need to adapt, ensuring that service providers disclose whether they offer AI-generated content.

These measures will reshape the landscape for AI service providers in China, who must comply with these new requirements. However, the administration clarified that users can still generate unlabeled content, but they must disclose its nature.

AI platforms will need to maintain logs of unflagged content to help enforce these rules. It remains to be seen how foreign platforms will respond to these regulations, which could impact their access to the Chinese AI market.

What do you think about these new regulations? Let us know your thoughts! 💬",,,Goodness And Mercy💦,https://x.com/Apple872660,2015-07-09T08:58:22.000Z,"Get Bitcoin, crypto, and economics news in 20+ languages. Follow @bitcoincom for updates, join us on TG: https://t.co/2pY59RGHhk. Ads: ads@bitcoin.com.",BTCTN,Bitcoin.com News,Crypto Launch,6,"The tweet mentions a cryptocurrency project, FloCo, and its listing event, which adds to its relevance. It does not explicitly mention a startup or blockchain, but the context of a new crypto token launch suggests a score adjustment to 6."
"@BTCTN Looking for a crypto project with real utility?
 Happy $FloCo listing day flo fam! 🔥

That’s right, the day has finally arrived. We go live at $0.67 in about 15 hours (2pm UTC)

Explore Eventflo:🫴  @eventfloHQ. https://t.co/0kKNDRT9ud",1902263735823081704,1900159247582732288,['1902263735823081704'],2025-03-19T07:39:51.000Z,0,0,0,0,0,0,,,,,,1902261484446425537,https://x.com/x/status/1902263735823081704,1902261484446425537,3367334171,8.0,22.0,16.0,1.0,1.0,2139.0,,"🇨🇳 China is taking significant steps to differentiate AI-generated content from real human creations! The Cyberspace Administration has announced new regulations, set to take effect in September 2025, requiring all AI-generated content to be clearly labeled. 🏷️

This labeling will apply to various types of media, including images, videos, and music, using methods like watermarks and tamper-proof metadata. 📸🎶 Online app stores will also need to adapt, ensuring that service providers disclose whether they offer AI-generated content.

These measures will reshape the landscape for AI service providers in China, who must comply with these new requirements. However, the administration clarified that users can still generate unlabeled content, but they must disclose its nature.

AI platforms will need to maintain logs of unflagged content to help enforce these rules. It remains to be seen how foreign platforms will respond to these regulations, which could impact their access to the Chinese AI market.

What do you think about these new regulations? Let us know your thoughts! 💬",,,Goodness And Mercy💦,https://x.com/Apple872660,2015-07-09T08:58:22.000Z,"Get Bitcoin, crypto, and economics news in 20+ languages. Follow @bitcoincom for updates, join us on TG: https://t.co/2pY59RGHhk. Ads: ads@bitcoin.com.",BTCTN,Bitcoin.com News,Crypto Project,6,"The tweet scores +2 for mentioning a crypto project ('crypto project with real utility') and +4 for referring to a specific project, Eventflo, which is launching. The category 'Crypto Project' is chosen as it focuses on the launch of a new cryptocurrency, Eventflo."
"@BTCTN Welcome aboard! . We’re pioneering blockchain solutions for events. Join us as we're about bringing it to reality..Happy $FloCo listing day flo fam! 🔥

That’s right, the day has finally arrived. We go live at $0.67 in about 15 hours (2pm UTC)

Dyor 👉 @eventfloHQ https://t.co/iuVfHS0jos",1902263728109719910,1853714155578228736,['1902263728109719910'],2025-03-19T07:39:49.000Z,0,0,0,0,0,0,,,,,,1902261484446425537,https://x.com/x/status/1902263728109719910,1902261484446425537,3367334171,8.0,22.0,16.0,1.0,1.0,2139.0,,"🇨🇳 China is taking significant steps to differentiate AI-generated content from real human creations! The Cyberspace Administration has announced new regulations, set to take effect in September 2025, requiring all AI-generated content to be clearly labeled. 🏷️

This labeling will apply to various types of media, including images, videos, and music, using methods like watermarks and tamper-proof metadata. 📸🎶 Online app stores will also need to adapt, ensuring that service providers disclose whether they offer AI-generated content.

These measures will reshape the landscape for AI service providers in China, who must comply with these new requirements. However, the administration clarified that users can still generate unlabeled content, but they must disclose its nature.

AI platforms will need to maintain logs of unflagged content to help enforce these rules. It remains to be seen how foreign platforms will respond to these regulations, which could impact their access to the Chinese AI market.

What do you think about these new regulations? Let us know your thoughts! 💬",,,bingo depo,https://x.com/BingoDepo18917,2015-07-09T08:58:22.000Z,"Get Bitcoin, crypto, and economics news in 20+ languages. Follow @bitcoincom for updates, join us on TG: https://t.co/2pY59RGHhk. Ads: ads@bitcoin.com.",BTCTN,Bitcoin.com News,Blockchain Startup,8,"The tweet mentions 'pioneering blockchain solutions' and refers to '@eventfloHQ', indicating it is a blockchain startup. The score is adjusted to 8 due to the clear mention of a blockchain startup and the upcoming event of going live."
"@BTCTN Welcome aboard! . We’re pioneering blockchain solutions for events. Join us as we're about bringing it to reality..Happy $FloCo listing day flo fam! 🔥

That’s right, the day has finally arrived. We go live at $0.67 in about 15 hours (2pm UTC)

Dyor 👉 @eventfloHQ https://t.co/iuVfHS0jos",1902263728109719910,1853714155578228736,['1902263728109719910'],2025-03-19T07:39:49.000Z,0,0,0,0,0,0,,,,,,1902261484446425537,https://x.com/x/status/1902263728109719910,1902261484446425537,3367334171,8.0,22.0,16.0,1.0,1.0,2139.0,,"🇨🇳 China is taking significant steps to differentiate AI-generated content from real human creations! The Cyberspace Administration has announced new regulations, set to take effect in September 2025, requiring all AI-generated content to be clearly labeled. 🏷️

This labeling will apply to various types of media, including images, videos, and music, using methods like watermarks and tamper-proof metadata. 📸🎶 Online app stores will also need to adapt, ensuring that service providers disclose whether they offer AI-generated content.

These measures will reshape the landscape for AI service providers in China, who must comply with these new requirements. However, the administration clarified that users can still generate unlabeled content, but they must disclose its nature.

AI platforms will need to maintain logs of unflagged content to help enforce these rules. It remains to be seen how foreign platforms will respond to these regulations, which could impact their access to the Chinese AI market.

What do you think about these new regulations? Let us know your thoughts! 💬",,,bingo depo,https://x.com/BingoDepo18917,2015-07-09T08:58:22.000Z,"Get Bitcoin, crypto, and economics news in 20+ languages. Follow @bitcoincom for updates, join us on TG: https://t.co/2pY59RGHhk. Ads: ads@bitcoin.com.",BTCTN,Bitcoin.com News,Blockchain Startup,8,"The tweet mentions a blockchain startup, 'eventfloHQ', and their pioneering work in blockchain solutions for events, which justifies the category and adds +4 to the score. The mention of a specific token listing at $0.67 further supports the relevance and context of a blockchain startup."
"@1000xgirl 🚀 Exciting things are happening in the crypto world with $RICH! 🌟 If you’re looking for a project with potential, innovation, and strong community support, this is one to watch! 💎 Don’t miss out on the opportunity to be part of something big.

Join the $RICH MACHINE and get in… https://t.co/Xay6DxE8vq https://t.co/AkC9FPH2E8",1902263605514437095,1894876613491433472,['1902263605514437095'],2025-03-19T07:39:20.000Z,0,0,0,0,0,2,"🚀 Exciting things are happening in the crypto world with $RICH! 🌟 If you’re looking for a project with potential, innovation, and strong community support, this is one to watch! 💎 Don’t miss out on the opportunity to be part of something big.

Join the $RICH MACHINE and get in early! 🚀 

X -> @richtokensol","[{'start': 57, 'end': 62, 'tag': 'RICH'}, {'start': 253, 'end': 258, 'tag': 'RICH'}]","[{'start': 294, 'end': 307, 'username': 'richtokensol', 'id': '1862135474816458752'}]",,,1902253202583543916,https://x.com/x/status/1902263605514437095,1902253202583543916,383915990,1.0,47.0,15.0,0.0,0.0,731.0,,,,,Crypto Sathler 💎,https://x.com/sathlerv8,2011-10-02T18:56:46.000Z,Superpower ➡ #1000X 💎 #GEM HUNTER 💎 DM for BUSINESS #BTC #TON #BASE #BNB #ETH #SOL #NFA #SUI Official Tg account: @the1000xgirl,1000xgirl,1000xgirl,Crypto Project,6,"The tweet scores 6 due to its mention of a crypto project ($RICH) with potential and community support, but it does not explicitly mention a startup or blockchain technology, hence the score and category."
"RT @wavymaverick: Seems everyone on the TL has the answer to ""Web3 marketing"" lmfao! 🤣

“Every project is doing it wrong, I'm the only one…",1902263715744870796,3478893378,['1902263715744870796'],2025-03-19T07:39:46.000Z,18,0,0,0,0,0,,,,,,1902236927719297512,https://x.com/x/status/1902263715744870796,1902236927719297512,743148071131951104,18.0,24.0,54.0,0.0,1.0,572.0,,,,,Meister🥸,https://x.com/LeoSudar,2016-06-15T18:28:01.000Z,Your AI and RWA insider 💼 Community Manager: @sidexyz 🖋️ @injective Knight | Anon #767,wavymaverick,Maverick 🧱,Web3,2,"The tweet mentions 'Web3 marketing', which relates to blockchain technology, thus earning a +2 score for mentioning blockchain. There is no direct mention of a startup or company, so no additional points were added."
"RT @wavymaverick: Seems everyone on the TL has the answer to ""Web3 marketing"" lmfao! 🤣

“Every project is doing it wrong, I'm the only one…",1902263715744870796,3478893378,['1902263715744870796'],2025-03-19T07:39:46.000Z,18,0,0,0,0,0,,,,,,1902236927719297512,https://x.com/x/status/1902263715744870796,1902236927719297512,743148071131951104,18.0,24.0,54.0,0.0,1.0,572.0,,,,,Meister🥸,https://x.com/LeoSudar,2016-06-15T18:28:01.000Z,Your AI and RWA insider 💼 Community Manager: @sidexyz 🖋️ @injective Knight | Anon #767,wavymaverick,Maverick 🧱,Web3,2,"The tweet mentions 'Web3 marketing', which is related to blockchain technology, hence the category. The score is 2 because it discusses Web3 but does not specifically mention a startup or company."
"RT @wavymaverick: Seems everyone on the TL has the answer to ""Web3 marketing"" lmfao! 🤣

“Every project is doing it wrong, I'm the only one…",1902263665027436763,1041043476,['1902263665027436763'],2025-03-19T07:39:34.000Z,18,0,0,0,0,0,,,,,,1902236927719297512,https://x.com/x/status/1902263665027436763,1902236927719297512,743148071131951104,18.0,24.0,54.0,0.0,1.0,572.0,,,,,Eyana,https://x.com/Eyanaaa___,2016-06-15T18:28:01.000Z,Your AI and RWA insider 💼 Community Manager: @sidexyz 🖋️ @injective Knight | Anon #767,wavymaverick,Maverick 🧱,Web3,3,"The tweet references 'Web3 marketing', which is related to blockchain technology, hence the category. The score is 3 because it mentions Web3 but does not specifically mention a startup or company, thus only receiving a partial score for blockchain relevance."
"RT @wavymaverick: Seems everyone on the TL has the answer to ""Web3 marketing"" lmfao! 🤣

“Every project is doing it wrong, I'm the only one…",1902263665027436763,1041043476,['1902263665027436763'],2025-03-19T07:39:34.000Z,18,0,0,0,0,0,,,,,,1902236927719297512,https://x.com/x/status/1902263665027436763,1902236927719297512,743148071131951104,18.0,24.0,54.0,0.0,1.0,572.0,,,,,Eyana,https://x.com/Eyanaaa___,2016-06-15T18:28:01.000Z,Your AI and RWA insider 💼 Community Manager: @sidexyz 🖋️ @injective Knight | Anon #767,wavymaverick,Maverick 🧱,Web3,2,"The tweet mentions 'Web3 marketing', which is related to blockchain technology but does not specifically mention a startup or company, hence the low score. The category 'Web3' reflects the focus of the tweet's content on Web3 marketing strategies."
