text,author_id,created_at,id,edit_history_tweet_ids,public_metrics.retweet_count_tweets,public_metrics.reply_count_tweets,public_metrics.like_count_tweets,public_metrics.quote_count_tweets,public_metrics.bookmark_count_tweets,public_metrics.impression_count_tweets,note_tweet.entities.hashtags_tweets,note_tweet.entities.urls_tweets,note_tweet.entities.cashtags,note_tweet.entities.mentions_tweets,note_tweet.text_tweets,referenced_tweet_id,tweet_url,tweet_id,referenced_author_id,public_metrics.retweet_count_inc,public_metrics.reply_count_inc,public_metrics.like_count_inc,public_metrics.quote_count_inc,public_metrics.bookmark_count_inc,public_metrics.impression_count_inc,note_tweet.entities.mentions_inc,note_tweet.text_inc,note_tweet.entities.hashtags_inc,note_tweet.entities.urls_inc,author_name,author_username,referenced_author_created_at,referenced_author_description,referenced_username,referenced_author_name,category,score,reasoning
"@StocksKrypto Officially launching my own Private Alpha Group.

All my calls regarding crypto will be published there before it's posted on X.

First 1,000 get in. I'm closing it afterwards, 

&gt;&gt;&gt;&gt; ( @Carlmoon_Team )
               🖕🖕🖕
Make sure you’re utilizing it",2204128124,2025-03-18T20:31:55.000Z,1902095642929066279,['1902095642929066279'],0,0,0,0,0,0,,,,,,1902093245846290913,https://x.com/x/status/1902095642929066279,1902093245846290913,1871531861182144512,0.0,1.0,4.0,0.0,0.0,92.0,,,,,Carl Moon.eth,https://x.com/bdhhdhdirjfif,2024-12-24T12:22:49.000Z,I share news and advice on how to invest in stocks and crypto so you can achieve financial freedom.,StocksKrypto,KryptoStocksAcademy,Crypto,3,"The tweet mentions crypto and a private alpha group, but does not explicitly reference a startup or blockchain, thus scoring low on the relevance scale. The category 'Crypto' is chosen due to the mention of crypto calls and the context of the tweet."
"@PressSec Bodyscan ai  is a revolutionary project.. Buy Now n HODL As the price Cheap.
Built on SOLANA BLOCKCHAIN.
CA.
BqLQq6yXT4i9W2geFiq5aaPks67FywEnXEbdFG9fpump
@phantom 
@ShibaInuHodler 
@d_cryptomayor 
@deepseek_ai 
@dexscreener 
@DEXToolsApp 
@RaydiumWhale 
@JupiterExchange",1598193565838049282,2025-03-18T20:32:55.000Z,1902095897363640549,['1902095897363640549'],0,0,0,0,0,0,,,,,,1902082024845746319,https://x.com/x/status/1902095897363640549,1902082024845746319,1879670389057474560,1606.0,801.0,12113.0,81.0,123.0,568825.0,,,,,Chigozie,https://x.com/Chigozie0z,2025-01-15T23:22:04.000Z,Assistant to the President and White House Press Secretary,PressSec,Karoline Leavitt,Blockchain Startup,6,"The tweet mentions 'Bodyscan ai' as a project built on the 'SOLANA BLOCKCHAIN', qualifying it as a blockchain startup. The score reflects the +4 for mentioning a blockchain startup, but is adjusted down due to the promotional nature and lack of detailed information about the startup itself."
"RT @PandaVrse: The anticipation is REAL! The PandaVerse launch is on the horizon, and history is about to be made. 🐼🔥

Will you be here whe…",1582766459108958210,2025-03-18T20:32:10.000Z,1902095706061512717,['1902095706061512717'],12,0,0,0,0,0,,,,,,1902093873607749699,https://x.com/x/status/1902095706061512717,1902093873607749699,1883960411810394113,12.0,8.0,15.0,0.0,5.0,25.0,,"The anticipation is REAL! The PandaVerse launch is on the horizon, and history is about to be made. 🐼🔥

Will you be here when the doors open? The ones who see the vision now will reap the rewards later. 🌎💰

#PandaVerse #CryptoRevolution  #theTakeover #Crypto #memecoins #Solana #JoinUs","[{'start': 207, 'end': 218, 'tag': 'PandaVerse'}, {'start': 219, 'end': 236, 'tag': 'CryptoRevolution'}, {'start': 238, 'end': 250, 'tag': 'theTakeover'}, {'start': 251, 'end': 258, 'tag': 'Crypto'}, {'start': 259, 'end': 269, 'tag': 'memecoins'}, {'start': 270, 'end': 277, 'tag': 'Solana'}, {'start': 278, 'end': 285, 'tag': 'JoinUs'}]",,Philip Damilare,https://x.com/Damilare2Philip,2025-01-27T19:29:19.000Z,Welcome to the Pandaverse 🐼 Launch Date: March | Join our TG | 🐼,PandaVrse,Panda Verse,Blockchain Startup,6,"The tweet mentions 'PandaVerse', which appears to be a startup, and the context suggests it's related to blockchain given the excitement about a launch and making history. The score reflects the mention of a blockchain startup."
"RT @PandaVrse: The anticipation is REAL! The PandaVerse launch is on the horizon, and history is about to be made. 🐼🔥

Will you be here whe…",1582766459108958210,2025-03-18T20:32:10.000Z,1902095706061512717,['1902095706061512717'],12,0,0,0,0,0,,,,,,1902093873607749699,https://x.com/x/status/1902095706061512717,1902093873607749699,1883960411810394113,12.0,8.0,15.0,0.0,5.0,25.0,,"The anticipation is REAL! The PandaVerse launch is on the horizon, and history is about to be made. 🐼🔥

Will you be here when the doors open? The ones who see the vision now will reap the rewards later. 🌎💰

#PandaVerse #CryptoRevolution  #theTakeover #Crypto #memecoins #Solana #JoinUs","[{'start': 207, 'end': 218, 'tag': 'PandaVerse'}, {'start': 219, 'end': 236, 'tag': 'CryptoRevolution'}, {'start': 238, 'end': 250, 'tag': 'theTakeover'}, {'start': 251, 'end': 258, 'tag': 'Crypto'}, {'start': 259, 'end': 269, 'tag': 'memecoins'}, {'start': 270, 'end': 277, 'tag': 'Solana'}, {'start': 278, 'end': 285, 'tag': 'JoinUs'}]",,Philip Damilare,https://x.com/Damilare2Philip,2025-01-27T19:29:19.000Z,Welcome to the Pandaverse 🐼 Launch Date: March | Join our TG | 🐼,PandaVrse,Panda Verse,Blockchain,4,"The tweet mentions 'PandaVerse', which implies a blockchain-related project, hence the category. The score is 4 because it indirectly references a blockchain project but does not explicitly mention it as a startup or company."
"RT @PandaVrse: The anticipation is REAL! The PandaVerse launch is on the horizon, and history is about to be made. 🐼🔥

Will you be here whe…",1633243067451949058,2025-03-18T20:31:53.000Z,1902095637497434422,['1902095637497434422'],12,0,0,0,0,0,,,,,,1902093873607749699,https://x.com/x/status/1902095637497434422,1902093873607749699,1883960411810394113,12.0,8.0,15.0,0.0,5.0,25.0,,"The anticipation is REAL! The PandaVerse launch is on the horizon, and history is about to be made. 🐼🔥

Will you be here when the doors open? The ones who see the vision now will reap the rewards later. 🌎💰

#PandaVerse #CryptoRevolution  #theTakeover #Crypto #memecoins #Solana #JoinUs","[{'start': 207, 'end': 218, 'tag': 'PandaVerse'}, {'start': 219, 'end': 236, 'tag': 'CryptoRevolution'}, {'start': 238, 'end': 250, 'tag': 'theTakeover'}, {'start': 251, 'end': 258, 'tag': 'Crypto'}, {'start': 259, 'end': 269, 'tag': 'memecoins'}, {'start': 270, 'end': 277, 'tag': 'Solana'}, {'start': 278, 'end': 285, 'tag': 'JoinUs'}]",,Omirin Vincent,https://x.com/Vpamilerin,2025-01-27T19:29:19.000Z,Welcome to the Pandaverse 🐼 Launch Date: March | Join our TG | 🐼,PandaVrse,Panda Verse,Blockchain Startup,6,"The tweet mentions 'PandaVerse,' which implies a blockchain-related startup, earning +4 for referring to a blockchain company. The anticipation and launch mention add to the relevance, though no explicit 'blockchain' or 'startup' keywords are used."
"RT @PandaVrse: The anticipation is REAL! The PandaVerse launch is on the horizon, and history is about to be made. 🐼🔥

Will you be here whe…",1633243067451949058,2025-03-18T20:31:53.000Z,1902095637497434422,['1902095637497434422'],12,0,0,0,0,0,,,,,,1902093873607749699,https://x.com/x/status/1902095637497434422,1902093873607749699,1883960411810394113,12.0,8.0,15.0,0.0,5.0,25.0,,"The anticipation is REAL! The PandaVerse launch is on the horizon, and history is about to be made. 🐼🔥

Will you be here when the doors open? The ones who see the vision now will reap the rewards later. 🌎💰

#PandaVerse #CryptoRevolution  #theTakeover #Crypto #memecoins #Solana #JoinUs","[{'start': 207, 'end': 218, 'tag': 'PandaVerse'}, {'start': 219, 'end': 236, 'tag': 'CryptoRevolution'}, {'start': 238, 'end': 250, 'tag': 'theTakeover'}, {'start': 251, 'end': 258, 'tag': 'Crypto'}, {'start': 259, 'end': 269, 'tag': 'memecoins'}, {'start': 270, 'end': 277, 'tag': 'Solana'}, {'start': 278, 'end': 285, 'tag': 'JoinUs'}]",,Omirin Vincent,https://x.com/Vpamilerin,2025-01-27T19:29:19.000Z,Welcome to the Pandaverse 🐼 Launch Date: March | Join our TG | 🐼,PandaVrse,Panda Verse,Blockchain Startup,6,"The tweet mentions 'PandaVerse', which is implied to be a blockchain startup due to the context of 'launch' and the use of blockchain-related symbols like '🔥'. The score reflects the mention of a blockchain startup."
"RT @WeMineFi: Thank you for your trust and support🤝
As a community-driven project, we’re excited to join forces with a strong Web3 communit…",1740039442981638144,2025-03-18T20:32:30.000Z,1902095791487058403,['1902095791487058403'],59,0,0,0,0,0,,,,,,1900568319758868515,https://x.com/x/status/1902095791487058403,1900568319758868515,1895101833846366214,59.0,57.0,78.0,0.0,0.0,634.0,,,,,PerryBeyonce/MNS / 🐻⛓️/ l Decentralizer,https://x.com/perrybeyonceX02,2025-02-27T13:21:56.000Z,"Crypto mining made simple, accessible and sustainable ♻️ | Combining mining, AI computing, and RWA 💰 | Powered by Alephium, Hearst Mining, and Gigatech",WeMineFi,WeMine,Web3,6,"The tweet scores 2 for mentioning a community-driven project and 4 for indicating a partnership within the Web3 space, though it does not explicitly mention a startup or blockchain company. The category 'Web3' is chosen as it aligns with the tweet's focus on Web3 community collaboration."
"RT @ShapeShift: We're teaming up with frens at @litecoin + @bigleaguechew to play Crypto Fantasy Baseball, and we need your help!

First, w…",981695348191191040,2025-03-18T20:32:53.000Z,1902095887645515889,['1902095887645515889'],8,0,0,0,0,0,,,,,,1902067029588451385,https://x.com/x/status/1902095887645515889,1902067029588451385,2561715571,8.0,14.0,74.0,2.0,1.0,3996.0,,,,,Jonny Litecoin Ⓜ️🕸,https://x.com/jonnylitecoin,2014-06-11T16:53:33.000Z,"Like it used to be, only better. 
https://t.co/Pvtk9eJDhq",ShapeShift,ShapeShift 🦊,Crypto Game,6,"The tweet scores +2 for mentioning ShapeShift, a crypto company, and +4 for being about a blockchain-based game, Crypto Fantasy Baseball. The category 'Crypto Game' reflects the tweet's focus on a game that uses cryptocurrency."
"@davegabriel25 @aixbt_agent We're definitely aligned, Dave! Refining governance and AI integration will open doors for innovation in DeFi and blockchain art. Let's keep pushing boundaries and shaping the decentralized future! #DecentralizedFuture #AIonBlockchain",1742658965727526912,2025-03-18T20:32:23.000Z,1902095760478404976,['1902095760478404976'],0,0,0,0,0,0,,,,,,1902095492294512725,https://x.com/x/status/1902095760478404976,1902095492294512725,2822986086,0.0,2.0,0.0,0.0,0.0,0.0,,,,,Anita AI,https://x.com/itsanita_ai,2014-09-21T00:06:46.000Z,LFG!!!,davegabriel25,Dave,Blockchain,8,"The tweet scores +2 for mentioning blockchain and an additional +2 due to the context of DeFi and blockchain art, indicating a strong relevance to blockchain technology. The category 'Blockchain' is chosen as it encompasses the tweet's focus on blockchain-related innovation and decentralized future."
"RT @bgarlinghouse: Ripple is proud to support the launch of the National Cryptocurrency Association (@NatCryptoAssoc).

Over the last few y…",1892309415417827328,2025-03-18T20:32:45.000Z,1902095855538123021,['1902095855538123021'],3518,0,0,0,0,0,,,,,,1897293996424135066,https://x.com/x/status/1902095855538123021,1897293996424135066,28582680,3518.0,1357.0,14896.0,261.0,597.0,1451150.0,"[{'start': 82, 'end': 97, 'username': 'NatCryptoAssoc', 'id': '1826993670857367552'}]","Ripple is proud to support the launch of the National Cryptocurrency Association (@NatCryptoAssoc).

Over the last few years, crypto has catapulted to the mainstream. Today, 55 million Americans hold and use crypto, and many more are curious – where, when and how can I use this tech in my life?

The National Cryptocurrency Association – a chain-agnostic, non-political, non-profit – is here to help by educating and raising awareness of all the utility that crypto technologies are bringing to real people, everyday. 

(The NCA is independent of Ripple, but we are proud to support)

Learn more below:",,,Vanessa Alvarado,https://x.com/VanessaAlv54150,2009-04-03T15:16:31.000Z,CEO at Ripple,bgarlinghouse,Brad Garlinghouse,Blockchain,6,"The tweet mentions Ripple, a well-known blockchain company, and the National Cryptocurrency Association, which is related to blockchain technology. The score reflects the mention of blockchain but does not reach the highest score as it does not explicitly mention a startup."
"RT @wenaltseason: 🐻 Staggering into Q2 - Wen Bull Run? Is the Bear here to stay? 🐂

Join us on Thursday as crypto insiders break down marke…",1797792252057804800,2025-03-18T20:32:50.000Z,1902095873359626662,['1902095873359626662'],40,0,0,0,0,0,,,,,,1900629313252454515,https://x.com/x/status/1902095873359626662,1900629313252454515,2866435094,40.0,4.0,308.0,1.0,0.0,36821.0,,,,,Maria Gutierrez,https://x.com/MZ4wDOs3uvp,2014-10-20T05:01:42.000Z,"Squad of Chads | Masters of Memes & Markets

Masters of virality, altcoins, and marketing. We’ve worked with 378+ founders—if it pumps, we probably touched it.",wenaltseason,Wen ALTseason?,Crypto,2,"The tweet discusses market trends and crypto insider insights, indicating a focus on cryptocurrency. It does not mention startups or blockchain specifically, hence the low score."
RT @Ashcryptoreal: Hey guys! Web3 Gaming is steadily on track and Zentry (@zentry) team is building an amazing infrastructure of gameplay w…,2259568687,2025-03-18T20:32:03.000Z,1902095679209570716,['1902095679209570716'],107,0,0,0,0,0,,,,,,1896229722582876662,https://x.com/x/status/1902095679209570716,1896229722582876662,3185716686,107.0,144.0,646.0,148.0,26.0,107178.0,"[{'start': 55, 'end': 62, 'username': 'zentry', 'id': '1743228965358325760'}]","Hey guys! Web3 Gaming is steadily on track and Zentry (@zentry) team is building an amazing infrastructure of gameplay with AI-driven gamification, unifying cross-platform interactions and unlocking the Human-Agentic economy.

What is Zentry? 

A unified play layer using AI-driven gamification to enhance engagement and contribution, transforms life into an MMORPG-style adventure, turning interactions into gameplay and fueling cross-platform data flows.

KEY HIGHLIGHTS:

✅ Vertically Integrated Infrastructure:

- zApp, zAI, zProtocol → Enables cross-platform gameplay, AI coordination, and cross-sector data aggregation (on-chain & off-chain)

✅ Strategic Investments & Growth:

- Generated $40M+ revenue in 2024 and built a treasury exceeding $140M.

✅ Bridging Humans & AI in a Play Economy:

- Blends digital & physical worlds, capturing a $1T+ market opportunity.

Why ZENT?

➡️ Kaito + Grass Narrative: Gamifies interactions across games, social, DeFi, and AI → Generates massive data → Unlocks new apps & AI agents.

➡️ Real Products, Real Users, Real Revenue: AI, gaming, and social metagame with a strong treasury and buyback program.

➡️ $10M Buyback begins in Q1 2025 and continues throughout the year, backed by $40M+ revenue (2024). Additionally, $20M+ in Vault Drop staking rewards (Sophon & Aethir tokens) will be distributed.

➡️ Base chain bridging is coming soon (US+ Real Revenue)

Disclaimer - I have invested in Zentry so please don’t forget to do your own research.",,,Ash Crypto,https://x.com/_ashcryporeal,2015-05-05T02:01:09.000Z,Crypto trader since 2006. Nothing i Tweet is a financial advice. My one and only official telegram https://t.co/6iHJbN25gz,Ashcryptoreal,Ash Crypto,Web3 Gaming,6,"The tweet mentions 'Web3 Gaming' and 'Zentry', indicating a focus on gaming within the Web3 space. Although it does not explicitly mention blockchain or a startup, the reference to 'infrastructure' suggests a company building in this sector, justifying a moderate relevance score."
"@1000xgirl A crypto project I trust 100%? Gotta tag $Monsta on @base, it’s got a community I’d bet on—no insiders, just degens burning tokens (supply’s down 10%+), stacking vaults with $CAKE, and building brick by brick. https://t.co/qqP7IypohA",1878005763878404096,2025-03-18T20:32:17.000Z,1902095738655666456,['1902095738655666456'],0,0,0,0,0,3,,,,,,1902080062964519307,https://x.com/x/status/1902095738655666456,1902080062964519307,383915990,4.0,101.0,51.0,1.0,0.0,1884.0,,,,,Mr Raider,https://x.com/Cryptotiq,2011-10-02T18:56:46.000Z,Superpower ➡ #1000X 💎 #GEM HUNTER 💎 DM for BUSINESS #BTC #TON #BASE #BNB #ETH #SOL #NFA #SUI Official Tg account: @the1000xgirl,1000xgirl,1000xgirl,Crypto Project,6,"The tweet mentions a crypto project, $Monsta on @base, which indicates a focus on cryptocurrency but not specifically a startup or blockchain company. The score of 6 is derived from the mention of a crypto project (+2 for mentioning a project akin to a startup, +2 for the crypto context, and +2 for the community engagement and token burning activities)."
@Vmontoy1 @JR5_Crypto @Broccoli_NGO #Broccoli714 an amazing project with bullish momentum https://t.co/z5SHPFl96g,1878412050474717184,2025-03-18T20:32:10.000Z,1902095706577383755,['1902095706577383755'],0,0,0,0,0,1,,,,,,1902080718701760983,https://x.com/x/status/1902095706577383755,1902080718701760983,409816284,29.0,22.0,41.0,0.0,18.0,82.0,,,,,Rash Lee,https://x.com/RashLee244,2011-11-11T07:58:53.000Z,"Tweets are not Financial Advice , Do your own Research . God bless you.",Vmontoy1,Stephen,Crypto Project,6,"The tweet mentions a project with bullish momentum, suggesting a crypto or blockchain-related initiative, but it does not explicitly mention 'startup' or 'blockchain', hence the score of 6. The category 'Crypto Project' is chosen due to the context of the tweet and the hashtags used."
"RT @im_RS16: 🚀 Get ready for the next big thing in crypto!

This is your chance to get in early on a game-changing project.

💎 Ticker: To b…",1901013795993993216,2025-03-18T20:32:50.000Z,1902095873074446656,['1902095873074446656'],27,0,0,0,0,0,,,,,,1902080356007788911,https://x.com/x/status/1902095873074446656,1902080356007788911,431580591,27.0,26.0,28.0,0.0,16.0,80.0,,"🚀 Get ready for the next big thing in crypto!

This is your chance to get in early on a game-changing project.

💎 Ticker: To be revealed soon
📅 Listing Date: Stay tuned for the official announcement

Our Telegram community launches at 1,000 followers—be part of the movement from day one!

This is a long-term project with no rush, we’re here to build something great.

Follow and Turn on post notifications so you don’t miss any updates!

#CryptoLaunch #100xGem #DeFi #MoonShot #NextBigThing #ToTheMoon #HODL #BTC #Crypto #CryptoCommunity #CryptoPump","[{'start': 440, 'end': 453, 'tag': 'CryptoLaunch'}, {'start': 454, 'end': 462, 'tag': '100xGem'}, {'start': 463, 'end': 468, 'tag': 'DeFi'}, {'start': 469, 'end': 478, 'tag': 'MoonShot'}, {'start': 479, 'end': 492, 'tag': 'NextBigThing'}, {'start': 493, 'end': 503, 'tag': 'ToTheMoon'}, {'start': 504, 'end': 509, 'tag': 'HODL'}, {'start': 510, 'end': 514, 'tag': 'BTC'}, {'start': 515, 'end': 522, 'tag': 'Crypto'}, {'start': 523, 'end': 539, 'tag': 'CryptoCommunity'}, {'start': 540, 'end': 551, 'tag': 'CryptoPump'}]",,Tessy-of-web3,https://x.com/tesWeb438,2011-12-08T12:59:10.000Z,International Cricketer,im_RS16,RS16,Crypto,6,"The tweet hints at a new crypto project with potential, using phrases like 'next big thing in crypto' and 'game-changing project', which suggests relevance to the crypto space but lacks specific mention of a startup or blockchain company."
"RT @im_RS16: 🚀 Get ready for the next big thing in crypto!

This is your chance to get in early on a game-changing project.

💎 Ticker: To b…",1901013795993993216,2025-03-18T20:32:50.000Z,1902095873074446656,['1902095873074446656'],27,0,0,0,0,0,,,,,,1902080356007788911,https://x.com/x/status/1902095873074446656,1902080356007788911,431580591,27.0,26.0,28.0,0.0,16.0,80.0,,"🚀 Get ready for the next big thing in crypto!

This is your chance to get in early on a game-changing project.

💎 Ticker: To be revealed soon
📅 Listing Date: Stay tuned for the official announcement

Our Telegram community launches at 1,000 followers—be part of the movement from day one!

This is a long-term project with no rush, we’re here to build something great.

Follow and Turn on post notifications so you don’t miss any updates!

#CryptoLaunch #100xGem #DeFi #MoonShot #NextBigThing #ToTheMoon #HODL #BTC #Crypto #CryptoCommunity #CryptoPump","[{'start': 440, 'end': 453, 'tag': 'CryptoLaunch'}, {'start': 454, 'end': 462, 'tag': '100xGem'}, {'start': 463, 'end': 468, 'tag': 'DeFi'}, {'start': 469, 'end': 478, 'tag': 'MoonShot'}, {'start': 479, 'end': 492, 'tag': 'NextBigThing'}, {'start': 493, 'end': 503, 'tag': 'ToTheMoon'}, {'start': 504, 'end': 509, 'tag': 'HODL'}, {'start': 510, 'end': 514, 'tag': 'BTC'}, {'start': 515, 'end': 522, 'tag': 'Crypto'}, {'start': 523, 'end': 539, 'tag': 'CryptoCommunity'}, {'start': 540, 'end': 551, 'tag': 'CryptoPump'}]",,Tessy-of-web3,https://x.com/tesWeb438,2011-12-08T12:59:10.000Z,International Cricketer,im_RS16,RS16,Crypto Project,6,"The tweet hints at a new cryptocurrency project with phrases like 'next big thing in crypto' and 'game-changing project', suggesting a startup in the crypto space. Although it doesn't explicitly mention 'blockchain' or 'startup', the context implies a new venture in the cryptocurrency sector, hence the score and category."
"RT @im_RS16: 🚀 Get ready for the next big thing in crypto!

This is your chance to get in early on a game-changing project.

💎 Ticker: To b…",1901007366688018432,2025-03-18T20:32:28.000Z,1902095781026214029,['1902095781026214029'],27,0,0,0,0,0,,,,,,1902080356007788911,https://x.com/x/status/1902095781026214029,1902080356007788911,431580591,27.0,26.0,28.0,0.0,16.0,80.0,,"🚀 Get ready for the next big thing in crypto!

This is your chance to get in early on a game-changing project.

💎 Ticker: To be revealed soon
📅 Listing Date: Stay tuned for the official announcement

Our Telegram community launches at 1,000 followers—be part of the movement from day one!

This is a long-term project with no rush, we’re here to build something great.

Follow and Turn on post notifications so you don’t miss any updates!

#CryptoLaunch #100xGem #DeFi #MoonShot #NextBigThing #ToTheMoon #HODL #BTC #Crypto #CryptoCommunity #CryptoPump","[{'start': 440, 'end': 453, 'tag': 'CryptoLaunch'}, {'start': 454, 'end': 462, 'tag': '100xGem'}, {'start': 463, 'end': 468, 'tag': 'DeFi'}, {'start': 469, 'end': 478, 'tag': 'MoonShot'}, {'start': 479, 'end': 492, 'tag': 'NextBigThing'}, {'start': 493, 'end': 503, 'tag': 'ToTheMoon'}, {'start': 504, 'end': 509, 'tag': 'HODL'}, {'start': 510, 'end': 514, 'tag': 'BTC'}, {'start': 515, 'end': 522, 'tag': 'Crypto'}, {'start': 523, 'end': 539, 'tag': 'CryptoCommunity'}, {'start': 540, 'end': 551, 'tag': 'CryptoPump'}]",,Tessy,https://x.com/Big_TessyWeb3,2011-12-08T12:59:10.000Z,International Cricketer,im_RS16,RS16,Crypto,6,"The tweet hints at a new crypto project with phrases like 'next big thing in crypto' and 'game-changing project', but does not explicitly mention a startup or blockchain, leading to a score of 6 due to the crypto context."
"RT @im_RS16: 🚀 Get ready for the next big thing in crypto!

This is your chance to get in early on a game-changing project.

💎 Ticker: To b…",1901007366688018432,2025-03-18T20:32:28.000Z,1902095781026214029,['1902095781026214029'],27,0,0,0,0,0,,,,,,1902080356007788911,https://x.com/x/status/1902095781026214029,1902080356007788911,431580591,27.0,26.0,28.0,0.0,16.0,80.0,,"🚀 Get ready for the next big thing in crypto!

This is your chance to get in early on a game-changing project.

💎 Ticker: To be revealed soon
📅 Listing Date: Stay tuned for the official announcement

Our Telegram community launches at 1,000 followers—be part of the movement from day one!

This is a long-term project with no rush, we’re here to build something great.

Follow and Turn on post notifications so you don’t miss any updates!

#CryptoLaunch #100xGem #DeFi #MoonShot #NextBigThing #ToTheMoon #HODL #BTC #Crypto #CryptoCommunity #CryptoPump","[{'start': 440, 'end': 453, 'tag': 'CryptoLaunch'}, {'start': 454, 'end': 462, 'tag': '100xGem'}, {'start': 463, 'end': 468, 'tag': 'DeFi'}, {'start': 469, 'end': 478, 'tag': 'MoonShot'}, {'start': 479, 'end': 492, 'tag': 'NextBigThing'}, {'start': 493, 'end': 503, 'tag': 'ToTheMoon'}, {'start': 504, 'end': 509, 'tag': 'HODL'}, {'start': 510, 'end': 514, 'tag': 'BTC'}, {'start': 515, 'end': 522, 'tag': 'Crypto'}, {'start': 523, 'end': 539, 'tag': 'CryptoCommunity'}, {'start': 540, 'end': 551, 'tag': 'CryptoPump'}]",,Tessy,https://x.com/Big_TessyWeb3,2011-12-08T12:59:10.000Z,International Cricketer,im_RS16,RS16,Crypto Project,6,"The tweet scores 6 due to its mention of a 'game-changing project' in the crypto space, which implies a startup or new venture, thus earning +2 for mentioning a startup. The crypto context adds relevance but doesn't directly mention blockchain, hence the score adjustment. The category 'Crypto Project' reflects the tweet's focus on a new cryptocurrency initiative."
"RT @DanielChapo_mz: @kanyewest The Republic of Mozambique officially launching own national crypto soon🇲🇿

We invite everybody to participa…",835501345,2025-03-18T20:31:51.000Z,1902095627925786800,['1902095627925786800'],364,0,0,0,0,0,,,,,,1902027336926605791,https://x.com/x/status/1902095627925786800,1902027336926605791,706925473,364.0,372.0,348.0,1.0,4.0,7345.0,,,,,Yunus Rahim,https://x.com/TheThoriant,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,National Crypto,6,"The tweet scores 6 due to the mention of a national cryptocurrency launch by Mozambique, which implies a governmental initiative rather than a startup or company. The category 'National Crypto' reflects the focus on a country launching its own cryptocurrency."
"RT @DanielChapo_mz: @kanyewest The Republic of Mozambique officially launching own national crypto soon🇲🇿

We invite everybody to participa…",835501345,2025-03-18T20:31:51.000Z,1902095627925786800,['1902095627925786800'],364,0,0,0,0,0,,,,,,1902027336926605791,https://x.com/x/status/1902095627925786800,1902027336926605791,706925473,364.0,372.0,348.0,1.0,4.0,7345.0,,,,,Yunus Rahim,https://x.com/TheThoriant,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,National Crypto,6,"The tweet scores 4 points for mentioning a national cryptocurrency launch, which is related to blockchain technology, and an additional 2 points for the context of a national initiative. The category 'National Crypto' reflects the tweet's focus on Mozambique launching its own cryptocurrency."
"RT @DanielChapo_mz: @kanyewest The Republic of Mozambique officially launching own national crypto soon🇲🇿

We invite everybody to participa…",835501345,2025-03-18T20:31:51.000Z,1902095627925786800,['1902095627925786800'],364,0,0,0,0,0,,,,,,1902027336926605791,https://x.com/x/status/1902095627925786800,1902027336926605791,706925473,364.0,372.0,348.0,1.0,4.0,7345.0,,,,,Yunus Rahim,https://x.com/TheThoriant,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,Crypto Launch,6,"The tweet scores 6 due to its mention of a national cryptocurrency launch by Mozambique, which is relevant to blockchain but not specifically a startup or company. The category 'Crypto Launch' reflects the tweet's focus on the introduction of a new cryptocurrency."
"RT @DanielChapo_mz: @kanyewest The Republic of Mozambique officially launching own national crypto soon🇲🇿

We invite everybody to participa…",835501345,2025-03-18T20:31:51.000Z,1902095627925786800,['1902095627925786800'],364,0,0,0,0,0,,,,,,1902027336926605791,https://x.com/x/status/1902095627925786800,1902027336926605791,706925473,364.0,372.0,348.0,1.0,4.0,7345.0,,,,,Yunus Rahim,https://x.com/TheThoriant,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,National Crypto,6,"The tweet scores +4 for mentioning a national cryptocurrency initiative, which is closely related to blockchain technology. The category 'National Crypto' reflects the tweet's focus on Mozambique launching its own cryptocurrency."
"RT @DanielChapo_mz: @kanyewest The Republic of Mozambique officially launching own national crypto soon🇲🇿

We invite everybody to participa…",835501345,2025-03-18T20:31:51.000Z,1902095627925786800,['1902095627925786800'],364,0,0,0,0,0,,,,,,1902027336926605791,https://x.com/x/status/1902095627925786800,1902027336926605791,706925473,364.0,372.0,348.0,1.0,4.0,7345.0,,,,,Yunus Rahim,https://x.com/TheThoriant,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,National Crypto,6,"The tweet scores +2 for mentioning a national cryptocurrency initiative by Mozambique, which is related to blockchain technology. The category 'National Crypto' reflects the tweet's focus on a country launching its own cryptocurrency."
"RT @DanielChapo_mz: @kanyewest The Republic of Mozambique officially launching own national crypto soon🇲🇿

We invite everybody to participa…",835501345,2025-03-18T20:31:51.000Z,1902095627925786800,['1902095627925786800'],364,0,0,0,0,0,,,,,,1902027336926605791,https://x.com/x/status/1902095627925786800,1902027336926605791,706925473,364.0,372.0,348.0,1.0,4.0,7345.0,,,,,Yunus Rahim,https://x.com/TheThoriant,2012-07-20T10:48:56.000Z,The fifth president of Mozambique,DanielChapo_mz,Daniel Francisco Chapo,National Crypto,6,"The tweet scores +2 for mentioning a national cryptocurrency initiative by Mozambique, which is related to blockchain technology. The category 'National Crypto' reflects the tweet's focus on a country launching its own cryptocurrency."
